Date,Close,High,Low,Open,Volume,50_DMA,200_DMA,EMA_50,RSI,VWMA_50,Buy_Signal,Sell_Signal,Hold_Signal,Signal
2015-03-04,1364.6168212890625,1375.1552847238236,1323.5213722353512,1366.6378819841216,314313,1269.2919604492188,1287.5632019042969,1364.6168212890625,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-05,1355.570068359375,1398.734629574104,1335.0224021438974,1371.4500159120407,229156,1269.2919604492188,1287.5632019042969,1364.2620466643689,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-09,1311.92431640625,1355.5700888113784,1306.005403277984,1355.5700888113784,156149,1269.2919604492188,1287.5632019042969,1362.2095866542468,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-10,1307.01611328125,1336.6586147450807,1291.809811844267,1318.7576045294147,106063,1269.2919604492188,1287.5632019042969,1360.045136718051,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-11,1296.477294921875,1330.547021537785,1287.2380768946025,1311.779812192406,130472,1269.2919604492188,1287.5632019042969,1357.5522801770246,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-12,1310.19189453125,1325.2538077087893,1274.8229203603726,1299.2684389301858,117807,1269.2919604492188,1287.5632019042969,1355.6950101517002,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-13,1330.45068359375,1352.105153972935,1314.137578751618,1314.6669572429842,173201,1269.2919604492188,1287.5632019042969,1354.7050365611924,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-16,1369.7659912109375,1376.1179477192388,1310.8176919229209,1331.8947399812887,160844,1269.2919604492188,1287.5632019042969,1355.2956622337315,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-17,1396.521240234375,1408.9845469867005,1361.8259111927464,1377.2246494111805,283042,1269.2919604492188,1287.5632019042969,1356.91235156709,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-18,1386.70458984375,1423.1322094848229,1381.3632225683502,1408.7922273087468,198184,1269.2919604492188,1287.5632019042969,1358.080674636763,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-19,1392.8157958984375,1408.0220965661229,1384.1059552645995,1401.2369806865124,141486,1269.2919604492188,1287.5632019042969,1359.4428362548679,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-20,1361.0562744140625,1392.8161800896676,1353.1644660575985,1383.9619503490942,391071,1269.2919604492188,1287.5632019042969,1359.5061083395422,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-23,1306.197998046875,1375.3961054208685,1301.3858920748737,1362.5478059722354,225885,1269.2919604492188,1287.5632019042969,1357.415594210418,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-24,1304.2249755859375,1318.5169054070625,1283.8697458489205,1303.214386438941,175387,1269.2919604492188,1287.5632019042969,1355.3296875976932,38.9271415628458,1255.9650552102369,False,False,False,HOLD
2015-03-25,1372.171875,1387.8112177801156,1299.316645165232,1299.316645165232,338946,1269.2919604492188,1287.5632019042969,1355.9901655350386,51.10892042097086,1255.9650552102369,False,False,False,HOLD
2015-03-26,1335.070556640625,1372.5087624334838,1326.216329157611,1367.6004381226162,414179,1269.2919604492188,1287.5632019042969,1355.16978871565,47.22005548897173,1255.9650552102369,False,False,False,HOLD
2015-03-27,1303.0701904296875,1342.1445867458906,1267.989983237702,1335.0706966480204,172279,1269.2919604492188,1287.5632019042969,1353.1266672142397,48.76012855976077,1255.9650552102369,False,False,False,HOLD
2015-03-30,1290.17333984375,1345.5605902323475,1282.9551833435232,1318.5165873747678,197216,1269.2919604492188,1287.5632019042969,1350.657909278142,47.69306702906305,1255.9650552102369,False,False,False,HOLD
2015-03-31,1317.7467041015625,1327.9965106095312,1282.907113065536,1287.7192177657066,188491,1269.2919604492188,1287.5632019042969,1349.3672737810211,52.783360825249495,1255.9650552102369,False,False,False,HOLD
2015-04-01,1337.765380859375,1341.4706787414043,1300.230956504328,1300.230956504328,132827,1269.2919604492188,1287.5632019042969,1348.9122975880155,53.54975745319888,1255.9650552102369,False,False,False,HOLD
2015-04-06,1358.12060546875,1376.0697830976492,1328.1411636761177,1342.481262055897,231232,1269.2919604492188,1287.5632019042969,1349.2734077009854,53.56128811693152,1255.9650552102369,False,False,False,HOLD
2015-04-07,1348.9293212890625,1371.4018293283748,1337.7652605965193,1361.825786866241,149342,1269.2919604492188,1287.5632019042969,1349.2599141162043,47.09275708288539,1255.9650552102369,False,False,False,HOLD
2015-04-08,1330.017578125,1368.5625839705451,1324.2912204947047,1350.2765860131328,305178,1269.2919604492188,1287.5632019042969,1348.5053127047845,40.51341952083538,1255.9650552102369,False,False,False,HOLD
2015-04-09,1318.1319580078125,1340.6526359781396,1305.5242646836657,1330.0660035332296,199931,1269.2919604492188,1287.5632019042969,1347.3142007558836,40.27568556999242,1255.9650552102369,False,False,False,HOLD
2015-04-10,1343.2509765625,1350.7579075449198,1313.7046981110193,1318.0355927201765,180183,1269.2919604492188,1287.5632019042969,1347.154858630653,43.3307326527763,1255.9650552102369,False,False,False,HOLD
2015-04-13,1347.052978515625,1359.3238499309734,1332.1834991342448,1347.3898024696289,178785,1269.2919604492188,1287.5632019042969,1347.1508633320245,47.96246741173415,1255.9650552102369,False,False,False,HOLD
2015-04-15,1335.407470703125,1356.0513567130972,1326.2644700723413,1353.8377411461097,110697,1269.2919604492188,1287.5632019042969,1346.6903381308912,54.861424888909106,1255.9650552102369,False,False,False,HOLD
2015-04-16,1325.398193359375,1352.2015965270216,1305.6203934774542,1339.6901226801522,192463,1269.2919604492188,1287.5632019042969,1345.8553520614198,53.43211651043321,1255.9650552102369,False,False,False,HOLD
2015-04-17,1268.759765625,1328.0448810707549,1255.959518178318,1328.0448810707549,282557,1269.2919604492188,1287.5632019042969,1342.8319957305798,32.59926498680082,1255.9650552102369,False,False,False,HOLD
2015-04-20,1231.658447265625,1271.5027057431269,1219.0507538963002,1266.5462134022755,170718,1269.2919604492188,1287.5632019042969,1338.472248731954,32.59926498680082,1255.9650552102369,False,False,False,HOLD
2015-04-21,1177.4739990234375,1242.485588628468,1174.2980800148305,1238.539685778541,259560,1269.2919604492188,1287.5632019042969,1332.1585918806397,30.334590481403865,1255.9650552102369,False,False,False,HOLD
2015-04-22,1215.3936767578125,1233.6316303056722,1169.4380611366787,1177.0412126627568,471038,1269.2919604492188,1287.5632019042969,1327.5795756013133,39.14208668606195,1255.9650552102369,False,False,False,HOLD
2015-04-23,1248.8375244140625,1258.3655162555497,1218.4250428906507,1218.4250428906507,518336,1269.2919604492188,1287.5632019042969,1324.4916520253428,40.162185976413106,1255.9650552102369,False,False,False,HOLD
2015-04-24,1246.6722412109375,1259.4243217354096,1227.0869938643025,1255.9596290140505,370654,1269.2919604492188,1287.5632019042969,1321.439910424778,36.29653624563271,1255.9650552102369,False,False,False,HOLD
2015-04-27,1133.05859375,1246.1430915363935,1104.185956017304,1241.5234225059369,450290,1269.2919604492188,1287.5632019042969,1314.0524078100807,23.56137628808324,1255.9650552102369,False,False,False,HOLD
2015-04-28,1123.6265869140625,1145.714103235346,1104.859376254684,1130.8447448599773,476845,1269.2919604492188,1287.5632019042969,1306.5847285592565,23.548058297231506,1255.9650552102369,False,False,False,HOLD
2015-04-29,1121.220703125,1137.437476922514,1112.077701683208,1121.220703125,372241,1269.2919604492188,1287.5632019042969,1299.3155510912466,24.49752886961366,1255.9650552102369,False,False,False,HOLD
2015-04-30,1094.4173583984375,1130.7487609333218,1087.5360228985287,1121.220766970607,548858,1269.2919604492188,1287.5632019042969,1291.2803278483914,23.636200949900626,1255.9650552102369,False,False,False,HOLD
