Date,Close,High,Low,Open,Volume,50_DMA,200_DMA,EMA_50,RSI,VWMA_50,Buy_Signal,Sell_Signal,Hold_Signal,Signal
2015-03-04,593.0474243164062,633.8421422497125,588.5953579383424,629.9707596348359,10097232,540.7924798583985,515.1571688842773,593.0474243164062,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-05,596.9671630859375,601.999972094821,584.0948282302644,593.2893615661178,6914112,540.7924798583985,515.1571688842773,593.2011395622702,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-09,572.5774536132812,590.3858369131478,570.2062790673734,590.3858369131478,6043383,540.7924798583985,515.1571688842773,592.3923675642707,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-10,566.625244140625,575.6745772837205,561.350473565872,572.8678603594572,5791801,540.7924798583985,515.1571688842773,591.3818921358925,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-11,565.07666015625,573.6421296179715,561.3504780259839,566.4316676977708,5816344,540.7924798583985,515.1571688842773,590.3503144112005,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-12,565.3186645507812,574.4164379981638,563.9637159788534,568.6093636460341,4512080,540.7924798583985,515.1571688842773,589.368681083341,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-13,551.672119140625,571.9485009481248,545.9618051555595,570.5451126901727,6749149,540.7924798583985,515.1571688842773,587.8903845365679,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-16,550.3170166015625,555.349825829379,541.1224828657363,551.1881013213693,6445254,540.7924798583985,515.1571688842773,586.416919127352,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-17,561.447265625,566.9639979165922,548.8168910841265,556.4145152548869,5627580,540.7924798583985,515.1571688842773,585.4377170292206,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-18,562.560302734375,566.9639887735152,557.2371514826949,565.463839780746,5847672,540.7924798583985,515.1571688842773,584.5405635274619,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-19,545.4293823242188,576.4004418796081,540.5417738026555,569.09321933028,7705218,540.7924798583985,515.1571688842773,583.00679171557,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-20,538.3642578125,545.8650632022473,533.9605709788505,544.8972173455056,8160665,540.7924798583985,515.1571688842773,581.2561041115281,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-23,537.3479614257812,543.9293005791194,534.8799666273563,541.8968481739731,4191424,540.7924798583985,515.1571688842773,579.5342161630675,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-24,540.1062622070312,547.8006470678242,533.52492349141,536.1381186046658,6309451,540.7924798583985,515.1571688842773,577.9880218902817,20.99680873545138,540.2698252867914,False,False,True,HOLD
2015-03-25,544.122802734375,548.9136502213497,536.0896961486211,541.8483301533836,5578540,540.7924798583985,515.1571688842773,576.6599740802462,24.32704582999976,540.2698252867914,False,False,True,HOLD
2015-03-26,526.7984619140625,543.397041163991,520.2171222287622,541.9936529267104,9233047,540.7924798583985,515.1571688842773,574.7046206619646,17.720411509692482,540.2698252867914,False,False,True,HOLD
2015-03-27,528.8309326171875,533.5249607974247,509.1836169614756,530.3794621623379,10655577,540.7924798583985,515.1571688842773,572.9056525033459,24.66370534600155,540.2698252867914,False,False,True,HOLD
2015-03-30,545.4293823242188,547.2683126143633,531.685962831993,534.7347001360199,6631597,540.7924798583985,515.1571688842773,571.8281517120075,39.07181567978087,540.2698252867914,False,False,True,HOLD
2015-03-31,542.1871337890625,555.0594688546931,539.3319773657851,549.6395569552516,5970862,540.7924798583985,515.1571688842773,570.6657588522843,38.401161424093,540.2698252867914,False,False,True,HOLD
