Date,Close,High,Low,Open,Volume,50_DMA,200_DMA,EMA_50,RSI,VWMA_50,Buy_Signal,Sell_Signal,Hold_Signal,Signal
2015-03-04,85.9563217163086,87.21156022159914,85.00125480603693,86.77495335170201,4580594,81.92539306640624,74.57524747848511,85.9563217163086,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-05,86.31107330322266,86.61123493258559,84.7010909445763,85.27413314167279,4307704,81.92539306640624,74.57524747848511,85.97023354324641,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-09,82.84554290771484,86.28379666475439,82.62723941636031,85.95634392598872,3058852,81.92539306640624,74.57524747848511,85.8476966555785,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-10,81.83589172363281,83.66416769529931,81.31742159997926,83.66416769529931,3849673,81.92539306640624,74.57524747848511,85.6903709719728,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-11,83.90975952148438,84.45551072393611,80.00761294164127,81.5903044197345,4759294,81.92539306640624,74.57524747848511,85.62054307195365,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-12,87.15699005126953,89.9130569298463,83.50043824352203,84.0461894108246,23732349,81.92539306640624,74.57524747848511,85.68079589467192,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-13,87.02054595947266,88.0301950103117,86.55665801382017,87.48443390512514,16271358,81.92539306640624,74.57524747848511,85.7333351128994,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-16,85.05584716796875,87.04785461938215,84.42823276242835,86.9387003776543,12014666,81.92539306640624,74.57524747848511,85.70676695819624,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-17,86.1473617553711,86.5020955619744,84.75568760914308,85.19228460081862,6403596,81.92539306640624,74.57524747848511,85.72404518553643,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-18,83.30943298339844,86.96599010144662,82.5180872274132,86.22922146548758,19386136,81.92539306640624,74.57524747848511,85.62935451094279,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-19,84.45551300048828,85.05584633451235,81.94504540986223,83.7733214807687,24922042,81.92539306640624,74.57524747848511,85.58332151053281,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-20,79.40729522705078,80.9354097904018,77.87918066369974,78.47951406173014,20606029,81.92539306640624,74.57524747848511,85.34112440137666,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-23,81.94505310058594,82.13606554486665,79.24356783353365,79.24356783353365,8907972,81.92539306640624,74.57524747848511,85.207945134679,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-24,83.33670806884766,83.7187378656495,81.64486753618965,81.86317099100948,7701613,81.92539306640624,74.57524747848511,85.13456328896012,45.020754710414366,81.99240721062714,False,False,False,HOLD
2015-03-25,80.41692352294922,84.5373683126329,79.9530355312001,84.31906984470332,19117210,81.92539306640624,74.57524747848511,84.94955780794008,40.52287974136648,81.99240721062714,False,False,False,HOLD
2015-03-26,78.58863830566406,80.66250348433095,78.01559615135193,79.81658577919006,26353953,81.92539306640624,74.57524747848511,84.70010998432141,37.42218979241416,81.99240721062714,False,False,False,HOLD
2015-03-27,79.46186828613281,80.03491059349307,78.3157836714123,79.62559465966432,5357637,81.92539306640624,74.57524747848511,84.4946887412552,43.98058608207755,81.99240721062714,False,False,False,HOLD
2015-03-30,80.5533676147461,80.88082032862717,79.5164323552787,79.73473583004338,4959049,81.92539306640624,74.57524747848511,84.34012712845093,47.72506870007521,81.99240721062714,False,False,False,HOLD
2015-03-31,80.14405822753906,81.04455326380355,79.07983682104468,81.04455326380355,8397256,81.92539306640624,74.57524747848511,84.17557540684655,42.90123474545996,81.99240721062714,False,False,False,HOLD
2015-04-01,80.63522338867188,81.80859384015392,80.22590753390705,80.22590753390705,3645848,81.92539306640624,74.57524747848511,84.03673807280049,36.28011503362637,81.99240721062714,False,False,False,HOLD
2015-04-06,83.0092544555664,83.47314741816582,80.8808120336288,81.04453837377785,4071922,81.92539306640624,74.57524747848511,83.99644459761484,42.28750775990246,81.99240721062714,False,False,False,HOLD
2015-04-07,85.30143737792969,85.68346223734041,82.68181550068041,83.47316127494354,5508952,81.92539306640624,74.57524747848511,84.04762078507818,50.466322774746544,81.99240721062714,False,False,False,HOLD
2015-04-08,85.19229125976562,86.20194061892936,83.7460448748003,85.3014455127487,3068680,81.92539306640624,74.57524747848511,84.09250982330123,48.116252060441006,81.99240721062714,False,False,False,HOLD
2015-04-09,85.87447357177734,86.22921734017802,83.71874488705905,85.21956814892299,3480921,81.92539306640624,74.57524747848511,84.16239075461402,55.529409210654855,81.99240721062714,False,False,False,HOLD
2015-04-10,84.94669342041016,86.7749745163998,84.1826437030634,85.68346207196448,3200816,81.92539306640624,74.57524747848511,84.19314772190015,51.06888834284121,81.99240721062714,False,False,False,HOLD
2015-04-13,85.84716796875,86.61122749697142,83.77330281328685,84.97396421725551,3189088,81.92539306640624,74.57524747848511,84.2580112609923,67.10141104515725,81.99240721062714,False,False,False,HOLD
2015-04-15,84.23719024658203,86.50206763809682,83.71872524066852,85.24683920090132,4110085,81.92539306640624,74.57524747848511,84.25719475062327,56.40236612750135,81.99240721062714,False,False,False,HOLD
2015-04-16,85.19229125976562,85.46517189569064,83.77333093977974,84.04620657917206,3141138,81.92539306640624,74.57524747848511,84.29386520196219,55.31254955634647,81.99240721062714,False,False,False,HOLD
2015-04-17,86.22921752929688,86.69310554048154,84.89211562368212,84.89211562368212,3831186,81.92539306640624,74.57524747848511,84.3697613716616,68.65151588599163,81.99240721062714,False,False,False,HOLD
2015-04-20,84.2645034790039,87.32072221092952,83.93705075822159,86.9932694901472,2855564,81.92539306640624,74.57524747848511,84.36563361116522,68.05562499484262,81.99240721062714,False,False,False,HOLD
2015-04-21,82.59994506835938,85.30142989220066,82.40893265541654,84.53737024736579,3864529,81.92539306640624,74.57524747848511,84.29639092321204,59.50411160723776,81.99240721062714,False,False,False,HOLD
2015-04-22,83.33670806884766,83.7460239238027,82.0268973329915,82.90010615573941,3322204,81.92539306640624,74.57524747848511,84.25875630147227,58.61485289825435,81.99240721062714,False,False,False,HOLD
2015-04-23,81.59029388427734,84.04618397125404,81.26284120647628,84.04618397125404,2880820,81.92539306640624,74.57524747848511,84.15411071648424,54.1341295060051,81.99240721062714,False,False,False,HOLD
2015-04-24,81.75401306152344,82.40891835975584,80.71707800714515,82.10875176588902,4004778,81.92539306640624,74.57524747848511,84.0599892398191,53.259122484793636,81.99240721062714,False,False,False,HOLD
2015-04-27,80.9081039428711,83.69145192670075,80.60794229524396,82.32706899113874,4911789,81.92539306640624,74.57524747848511,83.93638589484075,43.28098361391652,81.99240721062714,False,False,False,HOLD
2015-04-28,82.57268524169922,83.03657339144209,80.17136130436351,80.77169478696412,3926425,81.92539306640624,74.57524747848511,83.88290743785481,40.90915791844186,81.99240721062714,False,False,False,HOLD
2015-04-29,82.73638916015625,83.36400354429878,82.08148371824612,82.6272349221499,4480990,81.92539306640624,74.57524747848511,83.83794593676859,41.84779305398539,81.99240721062714,False,False,False,HOLD
2015-04-30,82.02691650390625,82.90012553073615,81.5357373631643,82.57267277024151,6908986,81.92539306640624,74.57524747848511,83.76692517469556,37.25138266100878,81.99240721062714,False,False,False,HOLD
2015-05-04,83.14569854736328,83.52772336086008,81.50843507085814,82.40892998293597,2244895,81.92539306640624,74.57524747848511,83.74256334617273,44.107115397289164,81.99240721062714,False,False,False,HOLD
2015-05-05,82.13605499267578,83.00926390505087,80.9899704811662,82.6818111874767,2478207,81.92539306640624,74.57524747848511,83.67956301858462,37.943311456832205,81.99240721062714,False,False,False,HOLD
2015-05-06,78.91608428955078,81.89044403052779,78.09745270978365,81.64485455659765,5876370,81.92539306640624,74.57524747848511,83.49275993117153,34.349927162833026,81.99240721062714,False,False,False,HOLD
2015-05-07,77.77001953125,79.21627068278038,77.49714393524748,79.0252532686999,3870685,81.92539306640624,74.57524747848511,83.26833873901775,28.41261303481845,81.99240721062714,False,False,False,HOLD
2015-05-08,77.49713897705078,78.91609898062481,77.25154945740154,78.17933042167707,2922648,81.92539306640624,74.57524747848511,83.04201717972494,23.421853541543683,81.99240721062714,False,False,False,HOLD
2015-05-11,79.10710906982422,79.40727569500653,77.38798248261273,77.71543516589111,2935518,81.92539306640624,74.57524747848511,82.88770705776805,33.9557761484369,81.99240721062714,False,False,False,HOLD
2015-05-12,77.30611419677734,79.37998438467554,76.56934570814983,78.94337750483851,5078632,81.92539306640624,74.57524747848511,82.66882106321941,33.66995696457897,81.99240721062714,False,False,False,HOLD
2015-05-13,75.53243255615234,77.8246017016776,73.26754947303927,77.52443502901474,12966652,81.92539306640624,74.57524747848511,82.38896269039326,27.37338748208313,81.99240721062714,False,False,False,HOLD
2015-05-14,75.88716125488281,78.39763355521865,75.15039269901015,76.07817365941335,11796906,81.92539306640624,74.57524747848511,82.13399008507913,32.01370144497503,81.99240721062714,False,False,False,HOLD
2015-05-15,74.27718353271484,77.16968562604737,73.92244478397961,76.40562601818935,3487633,81.92539306640624,74.57524747848511,81.8258800242021,28.391117806414115,81.99240721062714,False,False,False,HOLD
2015-05-18,74.30448150634766,75.15039936895522,73.70414818762951,75.15039936895522,3840517,81.92539306640624,74.57524747848511,81.53092321958037,29.96686565174403,81.99240721062714,False,False,False,HOLD
2015-05-19,74.27718353271484,75.25954160293385,73.59499209390661,74.44090987775135,3091772,81.92539306640624,74.57524747848511,81.2464628397033,22.058607365803667,81.99240721062714,False,False,False,HOLD
2015-05-20,74.30448150634766,75.15039936895522,73.9224516668481,74.71379740705002,4418476,81.69235626220703,74.57524747848511,80.97422827761093,21.335760952166055,81.84741946260021,False,False,False,HOLD
2015-05-21,73.64958190917969,74.8229525854539,73.13111172946239,74.76837546218567,4420716,81.43912643432617,74.57524747848511,80.68698724355481,21.4152203771408,81.6931833217236,False,False,False,HOLD
2015-05-22,73.86787414550781,74.058891562483,73.26754582659201,73.45855824703523,5611028,81.25957305908203,74.57524747848511,80.4195710436314,16.269811991681067,81.5622201428249,False,False,False,HOLD
2015-05-25,73.26753997802734,74.14074882390914,73.13109969058381,73.70414190270246,1798695,81.08820602416992,74.57524747848511,80.13909923713712,16.768878388824604,81.51786683103288,False,False,False,HOLD
2015-05-26,72.31246948242188,73.40398181190236,72.03959389831759,73.40398181190236,8415657,80.85626022338867,74.57524747848511,79.83217258008946,20.197036193314744,81.27362415782915,False,False,False,HOLD
2015-05-27,73.26753997802734,74.14074882390914,71.65756257370728,72.31246795898574,8322991,80.57847122192383,74.57524747848511,79.57473600745958,29.323270863333292,80.68156971304971,False,False,False,HOLD
2015-05-28,73.48585510253906,73.97703421945941,73.13111129818613,73.56771828869246,9531386,80.30777740478516,74.57524747848511,79.33595636412936,31.486203926523302,80.17891121288194,False,False,True,HOLD
2015-05-29,74.52277374267578,76.21461432261603,73.15839085238255,73.5404156633295,55394842,80.0971159362793,74.57524747848511,79.14720410446452,27.65957130386029,79.21295046509576,False,False,True,HOLD
