Date,Close,High,Low,Open,Volume,50_DMA,200_DMA,EMA_50,RSI,VWMA_50,Buy_Signal,Sell_Signal,Hold_Signal,Signal
2015-03-04,1136.0289306640625,1163.3747512238658,1123.4729987682215,1153.4044641993466,3862994,1056.816319580078,1057.5004476928711,1136.0289306640625,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-05,1115.52978515625,1146.2472425716396,1109.1587973522728,1137.6836079773943,2173514,1056.816319580078,1057.5004476928711,1135.2250426049327,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-09,1094.9896240234375,1108.641829300059,1079.7653264237024,1092.176422129722,2883174,1056.816319580078,1057.5004476928711,1133.6471830527173,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-10,1093.293212890625,1108.0003789782788,1073.6630200852717,1095.858152029273,3037052,1056.816319580078,1057.5004476928711,1132.0646744189098,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-11,1078.3377685546875,1100.4294723223884,1074.717866654436,1093.0035223387897,2240200,1056.816319580078,1057.5004476928711,1129.9577369340384,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-12,1083.5093994140625,1085.929502562611,1071.5327118279129,1085.5157993575506,1827636,1056.816319580078,1057.5004476928711,1128.1362335018825,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-13,1068.325927734375,1092.155158712891,1065.2851704394295,1091.3484581045495,1586838,1056.816319580078,1057.5004476928711,1125.7907313149215,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-16,1060.0316162109375,1079.7652365404656,1055.770453506233,1069.505378077203,1556296,1056.816319580078,1057.5004476928711,1123.2119424873142,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-17,1068.885009765625,1078.4001840076876,1058.1494312015636,1068.388586092479,1267318,1056.816319580078,1057.5004476928711,1121.0814745374441,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-18,1058.8115234375,1075.4009642605358,1055.646632764255,1071.884486402559,1255170,1056.816319580078,1057.5004476928711,1118.6395156707797,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-19,1074.0771484375,1078.0487403548218,1062.431441422317,1065.6996569571495,2448964,1056.816319580078,1057.5004476928711,1116.8919718577101,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-20,1080.158203125,1083.074830489195,1066.8783928098117,1073.9733613254202,1963908,1056.816319580078,1057.5004476928711,1115.4514319074078,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-23,1082.7232666015625,1088.4530962011954,1078.1105164197322,1082.2475483323176,1566608,1056.816319580078,1057.5004476928711,1114.1679744444334,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-24,1072.02880859375,1090.9350190998368,1068.2227604680745,1088.0390975474293,2394878,1056.816319580078,1057.5004476928711,1112.5154581365634,27.122167483385624,1052.462808125867,False,False,False,HOLD
2015-03-25,1064.768310546875,1081.4198596481908,1052.9570673193846,1072.0701295657664,2224858,1056.816319580078,1057.5004476928711,1110.6430209761834,25.783794053544156,1052.462808125867,False,False,False,HOLD
2015-03-26,1039.677490234375,1070.1259833350302,1034.6716414126056,1056.3083376808806,3091642,1056.816319580078,1057.5004476928711,1107.8600589863086,25.00349977231366,1052.462808125867,False,False,False,HOLD
2015-03-27,1040.3809814453125,1064.0033770582966,1035.9543767509156,1047.0829540762638,2751776,1056.816319580078,1057.5004476928711,1105.2138206513675,29.297524332769356,1052.462808125867,False,False,False,HOLD
2015-03-30,1060.796630859375,1063.175423387014,1042.531681678279,1044.6001969197043,1339006,1056.816319580078,1057.5004476928711,1103.4719700712894,39.211563774534284,1052.462808125867,False,False,False,HOLD
2015-03-31,1056.5767822265625,1062.9891788817897,1042.9452882469222,1062.9891788817897,2427028,1056.816319580078,1057.5004476928711,1101.6329430969865,42.2211516811277,1052.462808125867,False,False,False,HOLD
2015-04-01,1051.902587890625,1060.5697522712655,1043.4630815125245,1058.252973539117,2075758,1056.816319580078,1057.5004476928711,1099.682733088894,38.66126332697767,1052.462808125867,False,False,False,HOLD
2015-04-06,1053.8258056640625,1060.2795126809913,1034.2990417895485,1058.252408124756,1568542,1056.816319580078,1057.5004476928711,1097.884422209489,44.25123531774647,1052.462808125867,False,False,False,HOLD
2015-04-07,1069.423095703125,1075.214942256256,1052.4612593689556,1060.094065518974,1886922,1056.816319580078,1057.5004476928711,1096.768291758259,53.51956748685452,1052.462808125867,False,False,False,HOLD
2015-04-08,1092.75537109375,1099.0023285511445,1071.8427593642684,1073.1458837800371,1652134,1056.816319580078,1057.5004476928711,1096.6109223204353,58.06992898482302,1052.462808125867,False,False,False,HOLD
2015-04-09,1102.3328857421875,1111.8066486557054,1090.169951017198,1100.036812773542,2544450,1056.816319580078,1057.5004476928711,1096.835313042857,64.7629127401949,1052.462808125867,False,False,False,HOLD
2015-04-10,1097.864990234375,1104.9186507864938,1087.212131638601,1095.6930481905763,1815544,1056.816319580078,1057.5004476928711,1096.8756925405635,58.70690779890872,1052.462808125867,False,False,False,HOLD
2015-04-13,1098.588623046875,1102.5188026435403,1087.2117873723168,1102.105099528102,1308642,1056.816319580078,1057.5004476928711,1096.942866285909,57.02133437999341,1052.462808125867,False,False,False,HOLD
2015-04-15,1087.1085205078125,1122.7490087120964,1079.5170268290913,1098.2578008983423,2913934,1056.816319580078,1057.5004476928711,1096.5572056671601,51.56436433437439,1052.462808125867,False,False,False,HOLD
2015-04-16,1068.5126953125,1086.798357410412,1063.7758136505197,1086.7776520490884,3217570,1056.816319580078,1057.5004476928711,1095.4574209473697,48.81262335872098,1052.462808125867,False,False,False,HOLD
