Date,Close,High,Low,Open,Volume,50_DMA,200_DMA,EMA_50,RSI,VWMA_50,Buy_Signal,Sell_Signal,Hold_Signal,Signal
2015-03-04,418.5946044921875,426.94619281070845,413.455514118877,420.2590990757428,222140,410.65113220214846,480.59354125976563,418.5946044921875,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-05,421.3994445800781,424.32567534667874,414.887043902472,416.0565469372024,126620,410.65113220214846,480.59354125976563,418.7045982211244,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-09,409.0782165527344,425.68438737317297,402.7793394926968,425.68438737317297,248670,410.65113220214846,480.59354125976563,418.32709305765815,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-10,405.9336853027344,417.2406188500249,402.4785199025462,412.48491632674745,146290,410.65113220214846,480.59354125976563,417.841077067269,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-11,401.1002807617188,408.350310201469,396.9560316321828,407.82623309901686,132080,410.65113220214846,480.59354125976563,417.18457525136506,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-12,401.7603454589844,410.05856009378726,398.9991215441285,401.80886125166376,124050,410.65113220214846,480.59354125976563,416.57970349480115,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-13,398.6642150878906,408.2581078705188,395.9806227996471,405.6910067799008,254450,410.65113220214846,480.59354125976563,415.87713532198114,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-16,388.716064453125,403.1675784976909,387.5416743813563,403.1675784976909,772690,410.65113220214846,480.59354125976563,414.81199528790836,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-17,391.5113220214844,399.8677677072153,389.3954943324587,391.1327921990479,311950,410.65113220214846,480.59354125976563,413.89824339510744,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-18,392.8845520019531,398.8971326797164,388.33265777777353,392.11297924431153,402020,410.65113220214846,480.59354125976563,413.07417706596414,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-19,391.6665344238281,398.52349169213335,390.6474659255028,393.6561852514456,196410,410.65113220214846,480.59354125976563,412.23466166823334,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-20,390.2107543945313,402.6823642138784,378.627208710073,395.5002791783504,352100,410.65113220214846,480.59354125976563,411.37097903004894,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-23,387.5416564941406,392.3944196839942,384.4504487117172,392.3944196839942,454590,410.65113220214846,480.59354125976563,410.43649579334664,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-24,385.12017822265625,392.1033123922419,381.6261823864662,388.2211013784573,220910,410.65113220214846,480.59354125976563,409.44369902586857,15.661064194265705,409.0662655052505,False,False,False,HOLD
2015-03-25,383.1935729980469,385.3093704932234,380.553668821498,383.4895844235137,222560,410.65113220214846,480.59354125976563,408.4142823188952,15.065564123706537,409.0662655052505,False,False,False,HOLD
2015-03-26,384.0040283203125,391.132739104884,382.2036423943766,383.368317484936,200550,410.65113220214846,480.59354125976563,407.4570174562057,11.585391468345549,409.0662655052505,False,False,False,HOLD
2015-03-27,384.4990234375,388.21622729208497,382.5918909127164,386.27997937069847,148840,410.65113220214846,480.59354125976563,406.55670396527603,16.647134483840915,409.0662655052505,False,False,False,HOLD
2015-03-30,388.1871032714844,395.01494500289294,384.4990148954372,388.1240149770934,243450,410.65113220214846,480.59354125976563,405.83632746748026,26.26875173438232,409.0662655052505,False,False,False,HOLD
2015-03-31,398.7467346191406,407.5350824163392,387.2408214265082,391.2298085194101,377010,410.65113220214846,480.59354125976563,405.5583042185258,47.27074289896281,409.0662655052505,False,False,False,HOLD
2015-04-01,401.8136596679688,403.5557851100887,394.2579036381929,403.5557851100887,129230,410.65113220214846,480.59354125976563,405.4114554126216,50.05855636930405,409.0662655052505,False,False,False,HOLD
2015-04-06,411.5968627929688,414.81424759206834,403.2646755634924,403.5558295466562,127490,410.65113220214846,480.59354125976563,405.6540204079293,62.38500578953002,409.0662655052505,False,False,False,HOLD
2015-04-07,421.3363037109375,423.6462237132804,408.6317733169672,414.9112500284705,184490,410.65113220214846,480.59354125976563,406.26901191000803,81.36428936953348,409.0662655052505,False,False,False,HOLD
2015-04-08,435.7005004882813,439.660342193596,415.9400335035276,421.33144626449206,188240,410.65113220214846,480.59354125976563,407.42318793268544,84.7556933203847,409.0662655052505,False,False,False,HOLD
2015-04-09,437.1999816894531,456.06266945837854,427.0528670964929,440.8250111209813,535180,410.65113220214846,480.59354125976563,408.59090533491167,84.78590825378635,409.0662655052505,False,False,False,HOLD
2015-04-10,438.89361572265625,446.2601069524049,434.69113568320097,439.6603606272013,324510,410.65113220214846,480.59354125976563,409.77924691874483,86.79668882895882,409.0662655052505,False,False,False,HOLD
2015-04-13,432.2598876953125,438.8936067832058,428.9842724924572,438.8936067832058,300820,410.65113220214846,480.59354125976563,410.6608406746887,80.3161903320231,409.0662655052505,False,False,False,HOLD
2015-04-15,432.4782409667969,435.753855965159,424.8108814129321,432.3811797838032,383270,410.65113220214846,480.59354125976563,411.51642499986946,83.58478705730262,409.0662655052505,False,False,False,HOLD
2015-04-16,444.9935302734375,446.9394930658779,424.6167822287114,434.0554126260357,104480,410.65113220214846,480.59354125976563,412.82925265765647,88.88182041586403,409.0662655052505,False,False,False,HOLD
2015-04-17,439.6070251464844,446.94440161185554,431.051600233385,444.5083047163991,187220,410.65113220214846,480.59354125976563,413.87936138270857,85.05948077505184,409.0662655052505,False,False,False,HOLD
2015-04-20,442.4021606445313,445.8718684958424,430.7991874652381,434.1136329617191,190990,410.65113220214846,480.59354125976563,414.997902530231,85.41916850402096,409.0662655052505,False,False,False,HOLD
2015-04-21,424.4614868164063,441.60144994434,401.7408460243407,437.2339630767586,1257380,410.65113220214846,480.59354125976563,415.36902348263004,70.0043812908493,409.0662655052505,False,False,False,HOLD
2015-04-22,415.3868408203125,426.94612703785407,406.8557039083048,418.3130714294807,172560,410.65113220214846,480.59354125976563,415.3697222017548,62.91893208175641,409.0662655052505,False,False,False,HOLD
2015-04-23,414.8772888183594,421.0888199120741,411.6113885989312,411.6113885989312,772240,410.65113220214846,480.59354125976563,415.35041108868046,58.47008230898462,409.0662655052505,False,False,False,HOLD
2015-04-24,401.7991333007813,413.455481590821,399.8677427591978,408.8162405173522,289690,410.65113220214846,480.59354125976563,414.8189884303315,49.9930979322217,409.0662655052505,False,False,False,HOLD
2015-04-27,387.7552185058594,408.9909171130545,385.7947126415359,408.9909171130545,417010,410.65113220214846,480.59354125976563,413.7576641195679,39.11267924000313,409.0662655052505,False,False,False,HOLD
2015-04-28,388.9780883789063,407.5301927339021,379.8257840333183,379.8257840333183,208460,410.65113220214846,480.59354125976563,412.7859160513067,33.97729560025948,409.0662655052505,False,False,False,HOLD
2015-04-29,387.2019653320313,395.6943004441733,383.85840457076847,395.6943004441733,634980,410.65113220214846,480.59354125976563,411.7826238662371,22.564996719953072,409.0662655052505,False,False,False,HOLD
2015-04-30,392.5206298828125,407.63214285875983,383.4653860273456,386.6779131646476,490360,410.65113220214846,480.59354125976563,411.02725155316165,25.7723203484953,409.0662655052505,False,False,False,HOLD
2015-05-04,406.9188232421875,412.4849291871966,380.41785722249904,393.5494350775134,325870,410.65113220214846,480.59354125976563,410.86613671743714,34.76110828303398,409.0662655052505,False,False,False,HOLD
