Date,Close,High,Low,Open,Volume,50_DMA,200_DMA,EMA_50,RSI,VWMA_50,Buy_Signal,Sell_Signal,Hold_Signal,Signal
2015-03-04,1927.2191162109373,1968.192503847036,1918.215995160853,1965.9876578755868,456591,1851.7430517578125,1890.2494372558594,1927.2191162109373,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-05,1917.811767578125,1937.8759021190167,1899.54840082014,1933.6499472741568,428419,1851.7430517578125,1890.2494372558594,1926.850200578278,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-09,1910.3160400390625,1916.41615215197,1890.47241857862,1909.4341371936664,801602,1851.7430517578125,1890.2494372558594,1926.20180212576,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-10,1923.874755859375,1929.5338237270607,1903.590283828745,1903.590283828745,605928,1851.7430517578125,1890.2494372558594,1926.110545409431,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-11,1920.2003173828125,1931.4450677042416,1904.986916091855,1918.657032863918,577880,1851.7430517578125,1890.2494372558594,1925.8787717613284,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-12,1941.9915771484373,1945.702924171706,1922.772562885756,1929.09319285296,589703,1851.7430517578125,1890.2494372558594,1926.5106464823916,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-13,1918.2164306640625,1965.216372073279,1914.615253198764,1965.216372073279,293111,1851.7430517578125,1890.2494372558594,1926.1853831169672,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-16,1933.833984375,1943.0208441582545,1910.8668349168647,1921.9278499820737,212151,1851.7430517578125,1890.2494372558594,1926.4853282643412,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-17,1948.6802978515625,1951.289402430256,1933.6874115035507,1943.939913155565,503626,1851.7430517578125,1890.2494372558594,1927.355719228546,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-18,1966.2452392578125,1976.2036514233864,1940.3382954359336,1949.084113918356,547515,1851.7430517578125,1890.2494372558594,1928.8807984453802,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-19,1957.021728515625,1982.5979830075903,1950.590926423652,1981.752684216985,382445,1851.7430517578125,1890.2494372558594,1929.9843643304878,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-20,1918.179443359375,1954.963663975612,1913.2185393248503,1947.6141765170569,307523,1851.7430517578125,1890.2494372558594,1929.5214262531895,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-23,1938.13330078125,1944.674272480221,1912.9245243258947,1925.5288228381544,202857,1851.7430517578125,1890.2494372558594,1929.8591468229174,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-24,1914.615478515625,1946.879663914216,1910.2057850526253,1944.5278632867933,514291,1851.7430517578125,1890.2494372558594,1929.261355908906,47.125986290334744,1813.005843623288,False,False,False,HOLD
2015-03-25,1907.7435302734373,1930.6738991429324,1904.2525231391608,1930.6738991429324,401570,1851.7430517578125,1890.2494372558594,1928.417519609476,45.69392608874488,1813.005843623288,False,False,False,HOLD
2015-03-26,1913.623046875,1923.9858973169348,1893.1914331863777,1903.5542836283123,715178,1851.7430517578125,1890.2494372558594,1927.837344208124,49.05919240905307,1813.005843623288,False,False,False,HOLD
2015-03-27,1893.3377685546875,1913.8061588849791,1875.588831595417,1904.986775664311,584370,1851.7430517578125,1890.2494372558594,1926.4844196726951,46.39377977181296,1813.005843623288,False,False,False,HOLD
2015-03-30,1943.4251708984373,1959.9983024222176,1882.49780699346,1896.2414932620188,281366,1851.7430517578125,1890.2494372558594,1927.1487628580185,53.59473456688424,1813.005843623288,False,False,False,HOLD
2015-03-31,1940.1175537109373,1954.0447952559327,1926.0799622058787,1946.879045654148,493733,1851.7430517578125,1890.2494372558594,1927.6573428914664,53.66712876058137,1813.005843623288,False,False,False,HOLD
2015-04-01,1951.913818359375,1962.276488654012,1931.445422757581,1940.228024923903,375681,1851.7430517578125,1890.2494372558594,1928.6085772235413,51.89667426895104,1813.005843623288,False,False,False,HOLD
2015-04-06,1964.2974853515625,1968.1927496070064,1936.5899534034584,1965.1793879640968,365024,1851.7430517578125,1890.2494372558594,1930.0081422481696,59.20965445498272,1813.005843623288,False,False,False,HOLD
2015-04-07,1934.6419677734373,1964.3706019703752,1926.7412705325648,1964.3706019703752,359998,1851.7430517578125,1890.2494372558594,1930.1898608962194,50.15290209045498,1813.005843623288,False,False,False,HOLD
2015-04-08,1915.1290283203125,1941.881084617913,1911.9687135687489,1938.0593879226565,1053590,1851.7430517578125,1890.2494372558594,1929.5992400108898,43.76098091148717,1813.005843623288,False,False,False,HOLD
2015-04-09,1919.392333984375,1935.8183318016,1912.5572743431983,1925.565832055263,1041470,1851.7430517578125,1890.2494372558594,1929.1989691863207,40.83403742336007,1813.005843623288,False,False,False,HOLD
2015-04-10,1898.9970703125,1928.7990934148288,1892.86017754135,1921.8538648172928,654704,1851.7430517578125,1890.2494372558594,1928.0145809951905,39.12388490406997,1813.005843623288,False,False,False,HOLD
2015-04-13,1896.6817626953125,1910.131357582536,1885.6207506907915,1910.131357582536,420050,1851.7430517578125,1890.2494372558594,1926.7858430226463,45.33117286290787,1813.005843623288,False,False,False,HOLD
2015-04-15,1855.415283203125,1901.312806167018,1844.57478691748,1897.050066656656,726309,1851.7430517578125,1890.2494372558594,1923.986997539528,33.557572010509574,1813.005843623288,False,False,False,HOLD
2015-04-16,1785.9986572265625,1852.070464320267,1773.430964446351,1849.2776237656856,1443068,1851.7430517578125,1890.2494372558594,1918.5756900762744,28.379158706478933,1813.005843623288,False,False,False,HOLD
2015-04-17,1771.5941162109375,1793.27510622472,1751.1992866217015,1785.778664207822,1198446,1851.7430517578125,1890.2494372558594,1912.8117067874377,27.678208326261952,1813.005843623288,False,False,False,HOLD
2015-04-20,1702.3985595703125,1783.9778684595458,1691.0434581667323,1771.9613849724435,1710612,1851.7430517578125,1890.2494372558594,1904.5602108181388,21.323289350304293,1813.005843623288,False,False,False,HOLD
2015-04-21,1711.768798828125,1724.740569412308,1685.6045577701625,1702.1409007175478,901340,1851.7430517578125,1890.2494372558594,1896.9997632891188,24.596552580440985,1813.005843623288,False,False,False,HOLD
2015-04-22,1770.7852783203125,1779.3107547830548,1719.779911686224,1719.779911686224,840590,1851.7430517578125,1890.2494372558594,1892.0501756432832,26.434618532569473,1813.005843623288,False,False,False,HOLD
2015-04-23,1756.931640625,1783.7940513425674,1733.7439733864203,1773.2106824645823,1012419,1851.7430517578125,1890.2494372558594,1886.751409564135,25.694846428112186,1813.005843623288,False,False,False,HOLD
2015-04-24,1729.1873779296875,1762.333457421032,1709.1232420614608,1749.5086381904628,1960963,1851.7430517578125,1890.2494372558594,1880.5724279314118,21.648428863867395,1813.005843623288,False,False,False,HOLD
2015-04-27,1702.8759765625,1736.7203968771069,1687.1481476449535,1734.478767668321,2307119,1851.7430517578125,1890.2494372558594,1873.6039396424349,17.86234908218016,1813.005843623288,False,False,False,HOLD
2015-04-28,1731.2088623046875,1741.792054356253,1690.3824163200006,1696.9969562099484,711394,1851.7430517578125,1890.2494372558594,1868.0198189625232,24.90951596915174,1813.005843623288,False,False,False,HOLD
2015-04-29,1743.3720703125,1756.527581683309,1719.8537093861962,1731.7598437189667,295438,1851.7430517578125,1890.2494372558594,1863.13167195664,28.425159446139148,1813.005843623288,False,False,False,HOLD
2015-04-30,1711.6219482421875,1736.6837705759428,1708.755720096939,1734.5524911275104,1052575,1851.7430517578125,1890.2494372558594,1857.1901141639164,25.587214654312064,1813.005843623288,False,False,False,HOLD
2015-05-04,1756.197021484375,1763.7302470299303,1712.4307825506096,1719.7802708877368,1647793,1851.7430517578125,1890.2494372558594,1853.2296007255031,34.12330160756902,1813.005843623288,False,False,False,HOLD
2015-05-05,1732.6048583984375,1756.89494996176,1720.4048170632748,1756.1967845500983,775073,1851.7430517578125,1890.2494372558594,1848.4992186734614,32.58179874828036,1813.005843623288,False,False,False,HOLD
2015-05-06,1709.7847900390625,1731.4291754081742,1696.6292784953698,1729.3344995883065,1488751,1851.7430517578125,1890.2494372558594,1843.059437158387,33.909877890916164,1813.005843623288,False,False,False,HOLD
2015-05-07,1730.4737548828125,1743.5924834707505,1694.350913245962,1712.504292380984,1397408,1851.7430517578125,1890.2494372558594,1838.6443123632666,43.12501927098542,1813.005843623288,False,False,False,HOLD
2015-05-08,1690.859619140625,1701.2592506842946,1654.590009220807,1696.996512428235,1079192,1851.7430517578125,1890.2494372558594,1832.8488341976729,40.59100341176903,1813.005843623288,False,False,False,HOLD
2015-05-11,1752.3018798828125,1767.2947653714898,1697.7319251459776,1697.7319251459776,887873,1851.7430517578125,1890.2494372558594,1829.690130106894,55.922892633155264,1813.005843623288,False,False,False,HOLD
2015-05-12,1812.6778564453125,1835.2409307377795,1752.9632595965916,1762.407424532095,2015463,1851.7430517578125,1890.2494372558594,1829.0229821201654,60.683166865817704,1813.005843623288,False,False,False,HOLD
2015-05-13,1840.1280517578125,1859.420457692368,1822.966925563684,1827.670705526243,885648,1851.7430517578125,1890.2494372558594,1829.458475047132,57.8670881237515,1813.005843623288,False,False,False,HOLD
2015-05-14,1864.93212890625,1873.384038061884,1824.2526508935448,1837.37155557266,512485,1851.7430517578125,1890.2494372558594,1830.8495987278818,61.95582315641082,1813.005843623288,False,False,False,HOLD
2015-05-15,1859.19970703125,1878.1614195459777,1850.968317404244,1865.2630338601505,309635,1851.7430517578125,1890.2494372558594,1831.9613676809552,65.1299237978508,1813.005843623288,False,False,False,HOLD
2015-05-18,1852.475341796875,1872.6496516476427,1842.516749089733,1850.601186361368,812046,1851.7430517578125,1890.2494372558594,1832.7658372541284,68.24089233938426,1813.005843623288,False,False,False,HOLD
2015-05-19,1896.718994140625,1917.8119874637305,1852.0708573997383,1852.0708573997383,923546,1851.7430517578125,1890.2494372558594,1835.273804190854,69.42713507934002,1813.005843623288,False,False,False,HOLD
2015-05-20,1895.7266845703125,1907.0082193611263,1893.227930657775,1903.5172128896108,688445,1851.113203125,1890.2494372558594,1837.6445053822054,68.36457196971591,1813.1249578861407,False,False,False,HOLD
2015-05-21,1912.630859375,1921.891286869936,1869.4893967757964,1896.16807652942,531936,1851.0095849609374,1890.2494372558594,1840.585146715256,75.12863687790919,1813.3249768533499,False,False,False,HOLD
2015-05-22,1913.40234375,1918.2162940906887,1894.7715000463663,1912.4102705667408,138833,1851.0713110351562,1890.2494372558594,1843.4407230695597,72.06971269851715,1811.718103693497,False,False,False,HOLD
2015-05-25,1902.12060546875,1916.6724446787005,1896.241016476991,1913.7326501828209,178329,1850.6362280273438,1890.2494372558594,1845.7418949283515,74.64996440977923,1810.3994386426516,False,False,False,HOLD
