Date,Close,High,Low,Open,Volume,50_DMA,200_DMA,EMA_50,RSI,VWMA_50,Buy_Signal,Sell_Signal,Hold_Signal,Signal,Adj Close
2015-03-04,567.2894897460938,585.5669680307335,564.213991155122,583.828363832624,465680.0,532.5273150634765,528.0750965881348,567.2894897460938,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-05,552.9568481445312,571.2635721123538,549.0047650354728,567.7570627514981,579547.0,532.5273150634765,528.0750965881348,566.7274253695618,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-09,542.1085205078125,556.360866479763,540.5817806535979,551.5394823546377,416679.0,532.5273150634765,528.0750965881348,565.7619781200815,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-10,540.413818359375,547.6532642663876,536.9292701031299,542.042907517602,396550.0,532.5273150634765,528.0750965881348,564.7679326392695,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-11,540.7279052734375,543.6499669135943,531.8448078357003,540.1434582704134,250007.0,532.5273150634765,528.0750965881348,563.8251864680603,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-12,546.593994140625,552.12402041099,542.4300471581498,543.5039318069174,303798.0,532.5273150634765,528.0750965881348,563.1494534356119,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-13,536.125732421875,553.2928629556125,528.3092359630745,547.3391653283094,838350.0,532.5273150634765,528.0750965881348,562.0896996703673,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-16,539.4641723632812,543.4674006858828,533.715000185416,539.1207743166102,183722.0,532.5273150634765,528.0750965881348,561.2024240896973,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-17,541.3488159179688,544.5265478211204,536.1329457427397,541.3341946294317,310693.0,532.5273150634765,528.0750965881348,560.4238512202178,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-18,536.096435546875,542.3350447926189,533.5688596879417,542.3350447926189,309559.0,532.5273150634765,528.0750965881348,559.4698349193025,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-19,527.7247314453125,544.7895670025914,525.2409616842681,537.3675002970347,343525.0,532.5273150634765,528.0750965881348,558.2249289007146,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-20,528.2288818359375,531.8156637516435,518.6663839356686,527.7248229311168,350031.0,532.5273150634765,528.0750965881348,557.048613329547,19.916744326220496,530.9224958441889,False,False,True,HOLD,
2015-03-23,530.3180541992188,538.3902776022501,523.0202390322777,532.5388720870156,313234.0,532.5273150634765,528.0750965881348,556.0003561087499,19.916744326220496,530.9224958441889,False,False,True,HOLD,
