Date,Close,High,Low,Open,Volume,50_DMA,200_DMA,EMA_50,RSI,VWMA_50,Buy_Signal,Sell_Signal,Hold_Signal,Signal,Adj Close
2017-11-17,337.629150390625,361.5355609039544,300.78974850274795,303.7290620060321,168836552.0,395.3900714111328,446.9881024169922,337.629150390625,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-11-20,348.1617126464844,351.63988855374487,337.0413032031905,337.72715502445783,14650240.0,395.3900714111328,446.9881024169922,338.04219204771755,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-11-21,377.50579833984375,410.426113756897,345.3693177542927,349.190419119611,43078194.0,395.3900714111328,446.9881024169922,339.58978445133033,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-11-22,387.20556640625,399.7466250355022,379.07344800582354,380.1512022396442,15227642.0,395.3900714111328,446.9881024169922,341.45707001818994,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-11-23,367.2672119140625,384.0702807153089,363.593070198036,382.1107384667614,12300150.0,395.3900714111328,446.9881024169922,342.46923244547907,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-11-24,363.2012023925781,375.2523764112218,358.69424881072337,368.4429544875261,9463228.0,395.3900714111328,446.9881024169922,343.28225087477705,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-11-27,372.6559448242188,376.721988919636,363.4950790355916,363.4950790355916,3832223.0,395.3900714111328,446.9881024169922,344.4341604414218,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-11-28,374.4685668945313,378.5835880195982,370.45149896986914,375.2523718992361,2409447.0,395.3900714111328,446.9881024169922,345.61198030232805,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-11-29,370.1575317382813,376.9179766524375,368.49193870890014,374.6644850476378,1657909.0,395.3900714111328,446.9881024169922,346.57455094687526,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-11-30,363.9849853515625,372.11707400631855,363.2991335805741,372.11707400631855,2536960.0,395.3900714111328,446.9881024169922,347.2573130803924,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-12-01,365.2096557617188,371.8720868846001,360.55574331405097,366.140450211348,1904781.0,395.3900714111328,446.9881024169922,347.9613265188758,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-12-04,355.4609680175781,367.3162051380068,354.6771630427742,366.4833936646257,1323453.0,395.3900714111328,446.9881024169922,348.2554301070602,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-12-05,355.02008056640625,358.4982561729757,349.9252586495021,353.697383539879,1806017.0,395.3900714111328,446.9881024169922,348.5207105172306,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-12-06,360.8987121582031,364.1809515187236,351.2969368662292,353.59940506839985,3331373.0,395.3900714111328,446.9881024169922,349.0061223462884,60.330585454532624,369.26493509230795,False,False,False,HOLD,
2017-12-07,380.4451599121094,382.0127998736046,362.56433481123946,362.56433481123946,3350792.0,395.3900714111328,446.9881024169922,350.2390257802422,66.19719643193999,369.26493509230795,False,False,False,HOLD,
2017-12-08,381.4248962402344,387.7934087069751,377.7997609300814,382.110748004442,2494845.0,395.3900714111328,446.9881024169922,351.46200109239874,63.563719246163565,369.26493509230795,False,False,False,HOLD,
2017-12-11,373.0968627929688,384.3152550469809,371.3822631847286,379.1714562222603,1029719.0,395.3900714111328,446.9881024169922,352.3104270414407,47.83029465653444,369.26493509230795,False,False,False,HOLD,
2017-12-12,376.0361328125,379.1714122641865,369.42267794742696,373.19480262829455,2564559.0,395.3900714111328,446.9881024169922,353.2408468755999,44.11153713979019,369.26493509230795,False,False,False,HOLD,
2017-12-13,373.0968627929688,381.37594143285486,370.8434009822365,378.63259401976825,747787.0,395.3900714111328,446.9881024169922,354.0195141664771,53.744512389708774,369.26493509230795,False,False,False,HOLD,
2017-12-14,376.5260009765625,378.19162371467627,369.3736843016398,375.1053509001614,1261422.0,395.3900714111328,446.9881024169922,354.9021214923628,58.62941162752181,369.26493509230795,False,False,False,HOLD,
2017-12-15,375.0118103027344,384.2052103324488,373.7335963976104,381.5012709123228,1698848.0,395.3900714111328,446.9881024169922,355.69073673982837,51.70061343422265,369.26493509230795,False,False,False,HOLD,
2017-12-18,371.1280212402344,376.8800143341485,366.0151051496077,373.6352987423799,1399027.0,395.3900714111328,446.9881024169922,356.2961204457267,47.65859453641396,369.26493509230795,False,False,False,HOLD,
2017-12-19,368.6206970214844,374.5693820119736,366.0150885575523,371.6687803217053,1641589.0,395.3900714111328,446.9881024169922,356.77943717418776,48.89488225522227,369.26493509230795,False,False,False,HOLD,
2017-12-20,368.8665161132813,371.3738235517456,365.2776568454268,371.1280108620784,2251770.0,395.3900714111328,446.9881024169922,357.2534402698385,53.8373256796969,369.26493509230795,False,False,False,HOLD,
2017-12-21,369.75140380859375,375.40509518185314,368.71900260387457,372.8978179667185,1448962.0,395.3900714111328,446.9881024169922,357.7435564870446,53.58940024234189,369.26493509230795,False,False,False,HOLD,
2017-12-22,368.2765808105469,374.0286040804406,367.9324670303925,369.9481191988693,775946.0,395.3900714111328,446.9881024169922,358.1566162644369,61.65219929566605,369.26493509230795,False,False,False,HOLD,
2017-12-26,370.24310302734375,372.2587853143315,367.1458687887045,369.702327051518,1310649.0,395.3900714111328,446.9881024169922,358.6305961374921,63.46743859808276,369.26493509230795,False,False,False,HOLD,
2017-12-27,368.5715637207031,371.6196471634468,367.5391323898983,368.81737641759486,589597.0,395.3900714111328,446.9881024169922,359.0204380035004,57.33390894453134,369.26493509230795,False,False,False,HOLD,
2017-12-28,371.61962890625,373.6352809191625,366.162569299493,368.7190272228577,912189.0,395.3900714111328,446.9881024169922,359.51452392125526,37.67811020186596,369.26493509230795,False,False,False,HOLD,
2017-12-29,379.5347900390625,384.2543816431932,369.3581387608221,372.65203477928674,1611972.0,395.3900714111328,446.9881024169922,360.29963239646344,47.78923742165864,369.26493509230795,False,False,False,HOLD,
2018-01-01,383.1236572265625,393.1036465589413,380.075573832728,381.9929248402908,1445743.0,395.3900714111328,446.9881024169922,361.19469219372223,63.190142179485925,369.26493509230795,False,False,False,HOLD,
2018-01-02,388.8757019042969,391.3338289706957,377.91246118944485,385.1393607659442,1219713.0,395.3900714111328,446.9881024169922,362.2802219862938,65.72650128547585,369.26493509230795,False,False,False,HOLD,
2018-01-03,379.1906433105469,391.6287592171944,377.6666166603687,391.333795996654,2275082.0,395.3900714111328,446.9881024169922,362.9433757637155,56.40543972058457,369.26493509230795,False,False,False,HOLD,
2018-01-04,392.3170776367188,395.217679561669,380.763880488269,383.46782024641686,2974278.0,395.3900714111328,446.9881024169922,364.09528564108814,63.78783486211156,369.26493509230795,False,False,False,HOLD,
2018-01-05,400.18304443359375,405.0992980507141,391.3337879227772,394.2835400930494,3554479.0,395.3900714111328,446.9881024169922,365.51049186824525,69.78363496897934,369.26493509230795,False,False,False,HOLD,
2018-01-08,415.0301818847656,421.126319034844,402.6903659483355,403.13284082498535,3806105.0,395.3900714111328,446.9881024169922,367.45244049634414,79.43306929380405,369.26493509230795,False,False,False,HOLD,
2018-01-09,428.2057189941406,440.1522100899351,415.5709403428547,416.8983349104837,6183645.0,395.3900714111328,446.9881024169922,369.8349220060617,84.94810270773773,369.26493509230795,False,False,False,HOLD,
2018-01-10,422.0604248046875,434.49854198052185,419.8481104055948,430.6638696900481,2374166.0,395.3900714111328,446.9881024169922,371.8829809393411,79.1801764881562,369.26493509230795,False,False,False,HOLD,
2018-01-11,439.2181701660156,442.266223819938,416.8983636921855,416.8983636921855,2604294.0,395.3900714111328,446.9881024169922,374.52357659528917,82.33412737983122,369.26493509230795,False,False,False,HOLD,
2018-01-12,448.3132019042969,451.01714152975967,436.858306394918,442.2170351097716,5364763.0,395.3900714111328,446.9881024169922,377.41728739172083,84.7863087336629,369.26493509230795,False,False,False,HOLD,
2018-01-15,466.8966369628906,479.826378665395,449.34560461083095,452.295356938692,5635852.0,395.3900714111328,446.9881024169922,380.926281492551,86.70647986728315,369.26493509230795,False,False,False,HOLD,
2018-01-16,474.5659790039063,486.0208444939914,463.356926206769,471.8620393814795,8288750.0,395.3900714111328,446.9881024169922,384.59842649299634,88.49998991283582,369.26493509230795,False,False,False,HOLD,
2018-01-17,470.38714599609375,480.0230212106011,462.127845816824,477.26990114655706,5691140.0,395.3900714111328,446.9881024169922,387.96269000292176,85.58269433405982,369.26493509230795,False,False,False,HOLD,
2018-01-18,476.92578125,481.5962224786357,469.9938752184928,475.1067913029407,1772870.0,395.3900714111328,446.9881024169922,391.45143867927777,85.43826608004652,369.26493509230795,False,False,False,HOLD,
2018-01-19,473.4352722167969,483.1202988439101,469.0106435044904,481.0554661102137,3488403.0,395.3900714111328,446.9881024169922,394.66649097486675,82.88578917177306,369.26493509230795,False,False,False,HOLD,
2018-01-22,462.3245239257813,480.6621447798071,461.1446109995422,473.4352456210652,3825798.0,395.3900714111328,446.9881024169922,397.3197471690203,75.74086080409396,369.26493509230795,False,False,False,HOLD,
2018-01-23,450.86962890625,466.3066780089614,446.8874752874496,466.3066780089614,3561221.0,395.3900714111328,446.9881024169922,399.4197425312646,74.81279823874733,369.26493509230795,False,False,False,HOLD,
2018-01-24,447.62493896484375,452.295380392813,440.4963704695222,449.8372533254608,2072037.0,395.3900714111328,446.9881024169922,401.31014239140495,70.55171131205502,369.26493509230795,False,False,False,HOLD,
2018-01-25,440.9879455566406,452.2953287760417,439.51306948454487,447.37907520238906,1194340.0,395.3900714111328,446.9881024169922,402.8661346723946,65.30235511347314,369.26493509230795,False,False,False,HOLD,
