Date,Close,High,Low,Open,Volume,50_DMA,200_DMA,EMA_50,RSI,VWMA_50,Buy_Signal,Sell_Signal,Hold_Signal,Signal
2015-03-04,3345.055419921875,3446.2692197952574,3316.728388486656,3410.166963280543,340907,3313.758408203125,3759.96158203125,3345.055419921875,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-05,3345.37353515625,3374.9283132446167,3311.3628947163697,3343.7821240284147,152837,3313.758408203125,3759.96158203125,3345.0678950291053,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-09,3338.598876953125,3356.4225492396213,3294.6758832915657,3303.1331415271325,218786,3313.758408203125,3759.96158203125,3344.8142080457337,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-10,3316.273681640625,3354.6948958859984,3310.362725602875,3354.6948958859984,182667,3313.758408203125,3759.96158203125,3343.694971716122,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-11,3325.0947265625,3339.2355970917456,3287.719428660912,3311.999773811712,198508,3313.758408203125,3759.96158203125,3342.965550337549,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-12,3351.239013671875,3382.8398921230064,3330.232519767236,3335.0520444793056,308505,3313.758408203125,3759.96158203125,3343.2899998800713,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-13,3319.86572265625,3380.339350593209,3296.5857825548283,3369.244985059118,363024,3313.758408203125,3759.96158203125,3342.3714007732547,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-16,3316.546630859375,3343.782453873485,3308.1348854967614,3320.138629070464,182829,3313.758408203125,3759.96158203125,3341.3586646982008,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-17,3329.73291015625,3354.6497774262334,3295.176547714493,3332.870219711557,185250,3313.758408203125,3759.96158203125,3340.902752755379,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-18,3332.77880859375,3344.691747288566,3312.227002301297,3331.051079477438,177261,3313.758408203125,3759.96158203125,3340.584166709825,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-19,3323.776123046875,3360.151237936581,3317.4104779411764,3338.326169002757,252139,3313.758408203125,3759.96158203125,3339.9250277426504,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-20,3295.44921875,3339.9632229168765,3282.854245925263,3310.1355831490187,206403,3313.758408203125,3759.96158203125,3338.1808783703896,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-23,3268.66748046875,3309.407650373724,3258.346175632742,3296.540043290642,192986,3313.758408203125,3759.96158203125,3335.4548627664035,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-24,3262.21142578125,3305.588707749323,3243.7965230764567,3296.4949286358446,227226,3313.758408203125,3759.96158203125,3332.5825711199273,27.715161983069436,3322.421799727782,False,False,True,HOLD
2015-03-25,3287.17333984375,3300.040946661861,3249.479675156009,3264.6662397230966,201854,3313.758408203125,3759.96158203125,3330.8018169522343,36.27327351321056,3322.421799727782,False,False,True,HOLD
2015-03-26,3238.70361328125,3294.630349567761,3217.333234375022,3278.3070619979203,489101,3313.758408203125,3759.96158203125,3327.1901226906275,29.406458035214328,3322.421799727782,False,False,True,HOLD
2015-03-27,3282.900146484375,3291.721068824046,3224.290777838158,3246.4795125911583,204071,3313.758408203125,3759.96158203125,3325.4532608786176,40.604465207915666,3322.421799727782,False,False,True,HOLD
2015-03-30,3329.18701171875,3341.0544378350187,3274.169648221467,3300.132431927949,152167,3313.758408203125,3759.96158203125,3325.5996824801914,52.01536298480848,3322.421799727782,False,False,True,HOLD
2015-03-31,3362.288330078125,3389.887815006494,3328.1866602206087,3328.1866602206087,294635,3313.758408203125,3759.96158203125,3327.038452974228,55.39581085742904,3322.421799727782,False,False,True,HOLD
2015-04-01,3314.40966796875,3417.0330552747014,3273.7605192578503,3364.652798160138,694487,3313.758408203125,3759.96158203125,3326.5432065034256,44.97398250574224,3322.421799727782,False,False,True,HOLD
2015-04-06,3300.086669921875,3338.235025928128,3291.038404811998,3315.5916065058154,262771,3313.758408203125,3759.96158203125,3325.5056952649334,47.169055750889484,3322.421799727782,False,False,True,HOLD
2015-04-07,3273.66943359375,3319.229355471174,3253.754146267359,3310.1355764150885,306684,3313.758408203125,3759.96158203125,3323.472900689593,44.24366417938332,3322.421799727782,False,False,True,HOLD
2015-04-08,3299.859375,3332.778808917504,3279.216542113704,3287.400942801175,256031,3313.758408203125,3759.96158203125,3322.546880074315,46.12473365105184,3322.421799727782,False,False,True,HOLD
